auction_id;item_id;seller_login;seller_role;current_highest_bid;auction_status;winner_login;winner_role
3598;1788;whole-initial;Seller;3651;Active;;
3599;5937;left-ad;Seller;7710;Closed;formal-language;Buyer
3600;4870;disguised-wonder;Seller;3176;Closed;loud-link;Buyer
3601;3466;striking-wedding;Seller;3289;Closed;light-lip;Buyer
3602;1385;abandoned-negotiation;Seller;2321;Closed;acrobatic-attention;Buyer
3603;4906;partial-telephone;Seller;3609;Closed;fragrant-border;Buyer
3604;4143;aromatic-pound;Seller;5395;Closed;constant-opposite;Buyer
3605;4405;robust-charity;Seller;1191;Closed;weekly-snow;Buyer
3606;1448;fair-buddy;Seller;7343;Closed;demanding-affair;Buyer
3607;1965;paltry-surgery;Seller;1953;Closed;glamorous-enthusiasm;Buyer
3608;2870;steel-clue;Seller;2978;Closed;humiliating-stop;Buyer
3609;5031;paltry-surgery;Seller;2213;Closed;chief-edge;Buyer
3610;4628;multicolored-performance;Seller;805;Closed;inferior-employment;Buyer
3611;12;angelic-thought;Seller;2703;Closed;repulsive-gene;Buyer
3612;209;milky-penalty;Seller;3370;Closed;squeaky-dress;Buyer
3613;780;jolly-human;Seller;4990;Closed;noisy-increase;Buyer
3614;4169;mean-politics;Seller;2502;Closed;flawed-repair;Buyer
3615;3157;similar-ice;Seller;4465;Closed;that-priority;Buyer
3616;449;steel-mail;Seller;3099;Closed;gregarious-hire;Buyer
3617;4334;regal-a;Seller;1540;Closed;orderly-angle;Buyer
3618;3313;unnatural-book;Seller;2650;Closed;adored-perspective;Buyer
3619;3024;gracious-nation;Seller;3222;Closed;spherical-yesterday;Buyer
3620;4785;impressive-forever;Seller;5676;Closed;unrealistic-sky;Buyer
3621;3900;feminine-writing;Seller;4250;Closed;forked-mother;Buyer
3622;4207;steel-mail;Seller;2170;Closed;joyous-familiar;Buyer
3623;5821;this-priority;Seller;1294;Active;;
3624;2932;yummy-if;Seller;3058;Closed;major-commercial;Buyer
3625;1236;dopey-nobody;Seller;4885;Closed;remarkable-housing;Buyer
3626;1747;spectacular-diamond;Seller;4811;Closed;parched-power;Buyer
3627;3535;enraged-give;Seller;4042;Closed;odd-store;Buyer
3628;1031;trustworthy-silly;Seller;1636;Closed;genuine-gather;Buyer
3629;1234;flawless-soup;Seller;3694;Closed;cheap-reputation;Buyer
3630;4197;every-discipline;Seller;2293;Active;;
3631;5176;mindless-button;Seller;4099;Closed;flippant-scratch;Buyer
3632;2003;abandoned-negotiation;Seller;2490;Closed;medium-contest;Buyer
3633;2868;yummy-if;Seller;911;Closed;aromatic-formal;Buyer
3634;168;pitiful-dream;Seller;2426;Active;;
3635;5157;fuzzy-note;Seller;2014;Active;;
3636;5575;deadly-father;Seller;3491;Closed;constant-opposite;Buyer
3637;5028;mean-politics;Seller;2377;Closed;white-revenue;Buyer
3638;3320;striking-wedding;Seller;4511;Closed;unsung-junior;Buyer
3639;5443;whole-initial;Seller;2634;Closed;worse-refuse;Buyer
3640;4033;extraneous-stick;Seller;2561;Active;;
3641;3093;grimy-catch;Seller;1563;Closed;hopeful-inside;Buyer
3642;3741;big-hearted-king;Seller;988;Active;;
3643;3008;weekly-percentage;Seller;3142;Closed;quick-witted-thought;Buyer
3644;3954;unnatural-book;Seller;5679;Closed;creamy-comparison;Buyer
3645;284;striped-job;Seller;3403;Active;;
3646;2274;complex-dog;Seller;3334;Closed;perfect-juice;Buyer
3647;962;fair-buddy;Seller;5888;Closed;imperturbable-paper;Buyer
3648;619;interesting-primary;Seller;1455;Active;;
3649;1946;studious-bridge;Seller;1726;Closed;rotating-vehicle;Buyer
3650;2599;easy-dark;Seller;3099;Closed;pleasant-profession;Buyer
3651;5296;coordinated-opposite;Seller;3307;Closed;careless-energy;Buyer
3652;4764;yummy-if;Seller;4459;Active;;
3653;1233;left-ad;Seller;6021;Active;;
3654;2316;grumpy-secret;Seller;3471;Closed;zealous-dig;Buyer
3655;1887;rash-board;Seller;1172;Closed;measly-finding;Buyer
3656;2975;demanding-farmer;Seller;5017;Active;;
3657;315;rude-ball;Seller;3900;Closed;worthwhile-region;Buyer
3658;5200;past-touch;Seller;1181;Closed;extraneous-purpose;Buyer
3659;4136;yearly-society;Seller;2709;Closed;authorized-partner;Buyer
3660;3644;that-vehicle;Seller;1425;Closed;bitter-disease;Buyer
3661;2112;deadly-father;Seller;4419;Closed;unequaled-release;Buyer
3662;2158;thorny-resolution;Seller;1878;Active;;
3663;997;dopey-nobody;Seller;2553;Closed;celebrated-method;Buyer
3664;1830;shocked-specialist;Seller;3464;Closed;short-term-wood;Buyer
3665;2581;absolute-craft;Seller;3773;Closed;shocking-till;Buyer
3666;299;scented-witness;Seller;2653;Closed;blaring-savings;Buyer
3667;4642;phony-idea;Seller;2656;Active;;
3668;2694;regal-a;Seller;752;Closed;troubled-button;Buyer
3669;1552;melodic-chocolate;Seller;1232;Closed;homely-respond;Buyer
3670;2261;doting-bell;Seller;1412;Closed;soft-cycle;Buyer
3671;4467;incompatible-monitor;Seller;4293;Closed;gregarious-balance;Buyer
3672;1065;pointless-guess;Seller;2052;Closed;suburban-aside;Buyer
3673;406;judicious-turn;Seller;989;Active;;
3674;796;doting-bell;Seller;2705;Closed;skinny-wing;Buyer
3675;1197;monumental-feel;Seller;2431;Closed;leafy-poet;Buyer
3676;1422;fuzzy-note;Seller;2582;Closed;distant-adult;Buyer
3677;5435;starry-passion;Seller;3372;Closed;sniveling-buy;Buyer
3678;710;impossible-match;Seller;3826;Closed;unusual-single;Buyer
3679;1498;regular-business;Seller;2979;Closed;frayed-cap;Buyer
3680;764;costly-tackle;Seller;3838;Closed;dapper-lead;Buyer
3681;516;trustworthy-silly;Seller;1306;Closed;half-teaching;Buyer
3682;4066;easy-dark;Seller;2478;Closed;thirsty-serve;Buyer
3683;5391;abandoned-negotiation;Seller;3530;Active;;
3684;1456;incompatible-monitor;Seller;2739;Closed;long-term-if;Buyer
3685;836;fine-suck;Seller;1975;Closed;agitated-copy;Buyer
3686;5329;steel-mail;Seller;1135;Closed;vigilant-company;Buyer
3687;3016;periodic-summer;Seller;2642;Closed;round-script;Buyer
3688;1664;silent-access;Seller;5443;Closed;grave-object;Buyer
3689;2559;trustworthy-silly;Seller;1841;Active;;
3690;1982;steel-mail;Seller;3178;Closed;wary-engine;Buyer
3691;1405;regular-business;Seller;3774;Closed;knotty-upper;Buyer
3692;2267;envious-initiative;Seller;6256;Closed;powerless-lecture;Buyer
3693;3133;whole-initial;Seller;3736;Closed;detailed-blue;Buyer
3694;5393;burdensome-special;Seller;2007;Closed;glaring-final;Buyer
3695;1553;constant-university;Seller;1885;Active;;
3696;3468;interesting-primary;Seller;1896;Active;;
3697;2732;dopey-nobody;Seller;2358;Closed;large-maintenance;Buyer
3698;1420;yummy-if;Seller;531;Closed;arid-crack;Buyer
3699;896;yearly-society;Seller;3338;Closed;practical-character;Buyer
3700;3167;incompatible-monitor;Seller;5619;Closed;remorseful-today;Buyer
3701;2206;fine-suck;Seller;2173;Closed;reasonable-foot;Buyer
3702;3248;robust-charity;Seller;4567;Closed;hospitable-highlight;Buyer
3703;819;tempting-education;Seller;5008;Active;;
3704;931;gleeful-customer;Seller;2006;Closed;milky-remote;Buyer
3705;5522;spotless-charge;Seller;2937;Closed;muffled-height;Buyer
3706;5590;lawful-interaction;Seller;3616;Closed;milky-remote;Buyer
3707;3906;itchy-angle;Seller;2236;Closed;worse-refuse;Buyer
3708;2780;considerate-conference;Seller;2299;Active;;
3709;5434;kindhearted-young;Seller;2657;Closed;ugly-vast;Buyer
3710;1831;partial-telephone;Seller;2002;Closed;tall-ticket;Buyer
3711;5012;constant-university;Seller;1270;Active;;
3712;5701;silver-steal;Seller;2005;Closed;colorful-field;Buyer
3713;3176;chief-cut;Seller;2798;Closed;substantial-power;Buyer
3714;2372;hard-profit;Seller;1169;Active;;
3715;2231;fair-buddy;Seller;1557;Active;;
3716;4720;meager-shopping;Seller;1962;Closed;liquid-landscape;Buyer
3717;5789;giving-teacher;Seller;1716;Closed;tense-complex;Buyer
3718;1067;rash-board;Seller;3805;Active;;
3719;5143;fuzzy-note;Seller;3338;Closed;noteworthy-band;Buyer
3720;3845;punctual-swimming;Seller;3544;Closed;lawful-money;Buyer
3721;1403;monumental-feel;Seller;3060;Closed;knotty-upper;Buyer
3722;4194;costly-scene;Seller;1246;Closed;official-channel;Buyer
3723;5675;striped-job;Seller;2193;Closed;squeaky-dress;Buyer
3724;5570;starry-passion;Seller;4440;Active;;
3725;1007;similar-ice;Seller;1935;Closed;tragic-tale;Buyer
3726;4482;grim-reach;Seller;5080;Closed;square-spray;Buyer
3727;2485;pointless-guess;Seller;4527;Closed;first-tonight;Buyer
3728;3854;yearly-society;Seller;2818;Closed;single-worker;Buyer
3729;594;affectionate-passenger;Seller;4494;Closed;animated-teacher;Buyer
3730;203;constant-university;Seller;1685;Closed;upset-drag;Buyer
3731;5097;mysterious-court;Seller;5589;Closed;thorough-self;Buyer
3732;5674;considerate-conference;Seller;4165;Closed;rowdy-debate;Buyer
3733;1427;anguished-order;Seller;3305;Closed;troubled-throat;Buyer
3734;2795;incompatible-monitor;Seller;2041;Active;;
3735;5688;loathsome-soft;Seller;3064;Closed;poised-debt;Buyer
3736;274;thorny-resolution;Seller;2759;Closed;thunderous-awareness;Buyer
3737;2033;unnatural-book;Seller;4934;Closed;unsightly-normal;Buyer
3738;581;enraged-give;Seller;3035;Closed;quintessential-pace;Buyer
3739;1751;loyal-apple;Seller;2915;Closed;internal-juice;Buyer
3740;4474;impressive-forever;Seller;1997;Closed;blond-laugh;Buyer
3741;3196;feminine-writing;Seller;2458;Closed;impractical-phrase;Buyer
3742;2739;productive-advice;Seller;5177;Closed;jovial-few;Buyer
3743;2119;demanding-farmer;Seller;2799;Closed;personal-act;Buyer
3744;890;that-vehicle;Seller;3737;Closed;alive-finding;Buyer
3745;2195;linear-candle;Seller;3444;Closed;grotesque-clothes;Buyer
3746;4724;upset-temperature;Seller;2648;Closed;minor-press;Buyer
3747;5799;heavenly-deposit;Seller;1738;Closed;worthwhile-strain;Buyer
3748;4812;burdensome-special;Seller;4483;Closed;decent-country;Buyer
3749;885;deadly-father;Seller;3781;Closed;circular-collar;Buyer
3750;5206;kooky-mail;Seller;3371;Closed;burdensome-fortune;Buyer
3751;1659;meager-shopping;Seller;1614;Closed;happy-purpose;Buyer
3752;3659;dopey-nobody;Seller;3296;Active;;
3753;410;grimy-catch;Seller;3430;Active;;
3754;5263;linear-candle;Seller;4194;Closed;spirited-general;Buyer
3755;3166;kooky-mail;Seller;3174;Closed;unsightly-normal;Buyer
3756;2431;big-hearted-king;Seller;3861;Closed;rotating-gap;Buyer
3757;159;grumpy-secret;Seller;668;Active;;
3758;1549;icky-hearing;Seller;5474;Active;;
3759;4216;weekly-percentage;Seller;4112;Closed;energetic-whole;Buyer
3760;3385;upset-permission;Seller;2613;Active;;
3761;2639;necessary-national;Seller;2413;Closed;scrawny-clerk;Buyer
3762;1277;gracious-nation;Seller;3444;Closed;incomparable-option;Buyer
3763;1819;melodic-chocolate;Seller;1812;Closed;babyish-machine;Buyer
3764;4557;serene-monitor;Seller;4450;Closed;spirited-general;Buyer
3765;5851;deadly-father;Seller;1803;Active;;
3766;95;canine-coat;Seller;2767;Closed;gruesome-guarantee;Buyer
3767;5342;serene-monitor;Seller;2736;Closed;gifted-resort;Buyer
3768;4289;studious-bridge;Seller;5022;Closed;constant-opposite;Buyer
3769;1307;spotless-charge;Seller;3404;Closed;woozy-sign;Buyer
3770;1145;loyal-apple;Seller;5260;Active;;
3771;3795;thorny-resolution;Seller;2380;Closed;academic-rest;Buyer
3772;5246;ripe-patience;Seller;2874;Closed;cold-warning;Buyer
3773;5713;weighty-shame;Seller;4125;Closed;extra-large-rip;Buyer
3774;70;spectacular-diamond;Seller;1892;Closed;hollow-heart;Buyer
3775;5220;considerate-conference;Seller;2670;Closed;flippant-scratch;Buyer
3776;998;favorite-movie;Seller;2957;Closed;amused-drag;Buyer
3777;3048;impressionable-bedroom;Seller;2692;Active;;
3778;248;mean-politics;Seller;1240;Closed;unsung-junior;Buyer
3779;116;trustworthy-silly;Seller;2091;Closed;acidic-league;Buyer
3780;1432;phony-idea;Seller;3541;Closed;opulent-age;Buyer
3781;864;medium-class;Seller;5562;Closed;wealthy-efficiency;Buyer
3782;2269;judicious-dare;Seller;4381;Closed;reasonable-foot;Buyer
3783;848;disguised-wonder;Seller;3702;Closed;flustered-positive;Buyer
3784;5923;subdued-air;Seller;1222;Closed;useless-signal;Buyer
3785;5121;spotless-charge;Seller;4925;Closed;separate-salary;Buyer
3786;1842;embellished-repeat;Seller;4197;Closed;drafty-dance;Buyer
3787;5991;demanding-farmer;Seller;5261;Closed;mild-simple;Buyer
3788;4453;that-vehicle;Seller;2646;Closed;cheerful-employment;Buyer
3789;5720;expensive-funeral;Seller;2260;Closed;fixed-boat;Buyer
3790;2537;necessary-national;Seller;1914;Closed;stingy-cow;Buyer
3791;5002;incompatible-monitor;Seller;1824;Closed;wretched-promise;Buyer
3792;5742;everlasting-historian;Seller;2021;Closed;glaring-final;Buyer
3793;1487;focused-song;Seller;3413;Closed;white-revenue;Buyer
3794;5541;sick-quarter;Seller;5484;Active;;
3795;4983;extraneous-stick;Seller;3076;Closed;grotesque-clothes;Buyer
3796;5172;disguised-wonder;Seller;2085;Closed;hopeful-sink;Buyer
3797;929;grim-reach;Seller;1822;Closed;wide-box;Buyer
3798;960;fine-soil;Seller;4701;Closed;pleasant-feed;Buyer
3799;568;similar-ice;Seller;2072;Closed;normal-opening;Buyer
3800;4946;everlasting-historian;Seller;4636;Closed;clumsy-training;Buyer
3801;4235;incompatible-monitor;Seller;6103;Closed;windy-perspective;Buyer
3802;5294;focused-song;Seller;2629;Closed;jam-packed-salary;Buyer
3803;5015;dopey-nobody;Seller;2404;Closed;aching-office;Buyer
3804;5444;hard-profit;Seller;3572;Closed;likely-adult;Buyer
3805;371;loathsome-soft;Seller;2685;Closed;cultured-tonight;Buyer
3806;1079;this-priority;Seller;4208;Active;;
3807;4891;favorite-movie;Seller;2319;Closed;scarce-pen;Buyer
3808;5672;hard-profit;Seller;3067;Closed;everlasting-classroom;Buyer
3809;4665;pitiful-dream;Seller;2134;Active;;
3810;4533;handsome-city;Seller;2122;Closed;mushy-thing;Buyer
3811;64;thorny-resolution;Seller;4119;Closed;hopeful-inside;Buyer
3812;2693;striped-job;Seller;4546;Closed;well-groomed-buy;Buyer
3813;1329;unfit-fault;Seller;1498;Closed;submissive-reception;Buyer
3814;2922;shocked-specialist;Seller;3801;Closed;joyous-stay;Buyer
3815;4190;grim-reach;Seller;2002;Closed;impolite-complaint;Buyer
3816;1351;steel-mail;Seller;3862;Closed;remorseful-ticket;Buyer
3817;2318;past-touch;Seller;2147;Closed;luxurious-jury;Buyer
3818;5415;spectacular-diamond;Seller;4982;Closed;pleasant-author;Buyer
3819;1571;fair-buddy;Seller;1823;Closed;abandoned-experience;Buyer
3820;3682;trustworthy-silly;Seller;1610;Closed;warped-photo;Buyer
3821;1294;that-vehicle;Seller;95;Active;;
3822;2892;upset-temperature;Seller;4112;Closed;poised-debt;Buyer
3823;3383;shocked-specialist;Seller;2640;Closed;gregarious-hire;Buyer
3824;2421;loathsome-soft;Seller;2838;Closed;numb-tackle;Buyer
3825;3872;loathsome-soft;Seller;3861;Closed;windy-perspective;Buyer
3826;5927;upset-temperature;Seller;4639;Active;;
3827;1834;pointless-guess;Seller;423;Active;;
3828;3469;grimy-catch;Seller;4457;Closed;creamy-comparison;Buyer
3829;148;everlasting-historian;Seller;4869;Closed;aching-office;Buyer
3830;5993;pointless-guess;Seller;4713;Closed;that-priority;Buyer
3831;5784;unfit-fault;Seller;3582;Closed;milky-remote;Buyer
3832;2671;spectacular-diamond;Seller;1076;Active;;
3833;1616;jolly-human;Seller;8865;Closed;thunderous-book;Buyer
3834;1244;angelic-thought;Seller;5022;Closed;mediocre-consideration;Buyer
3835;3442;false-news;Seller;2737;Active;;
3836;4223;questionable-sympathy;Seller;2947;Closed;silent-piece;Buyer
3837;2789;focused-song;Seller;5857;Closed;worried-book;Buyer
3838;4133;mean-politics;Seller;3848;Closed;enraged-equipment;Buyer
3839;4506;affectionate-passenger;Seller;1881;Active;;
3840;1383;jaded-car;Seller;4436;Closed;suburban-aside;Buyer
3841;4180;starry-passion;Seller;3078;Closed;insistent-climate;Buyer
3842;5877;breakable-lesson;Seller;2684;Closed;thirsty-serve;Buyer
3843;2218;linear-candle;Seller;956;Closed;infatuated-repeat;Buyer
3844;2024;lawful-interaction;Seller;4846;Closed;brisk-power;Buyer
3845;3384;chief-cut;Seller;2244;Active;;
3846;4632;partial-telephone;Seller;3695;Closed;downright-storm;Buyer
3847;3348;interesting-primary;Seller;4335;Closed;genuine-description;Buyer
3848;5538;wicked-drama;Seller;2617;Closed;thirsty-serve;Buyer
3849;2307;upset-permission;Seller;1169;Active;;
3850;1363;unnatural-book;Seller;4814;Closed;separate-salary;Buyer
3851;5721;steel-clue;Seller;4832;Closed;grotesque-clothes;Buyer
3852;3160;multicolored-performance;Seller;3791;Closed;fruitful-employer;Buyer
3853;291;common-private;Seller;3244;Active;;
3854;1778;lighthearted-remote;Seller;2227;Closed;failing-poet;Buyer
3855;2111;meager-shopping;Seller;4066;Closed;frivolous-young;Buyer
3856;572;upset-temperature;Seller;2715;Closed;informal-champion;Buyer
3857;4138;fluffy-pizza;Seller;4433;Closed;jumbo-friend;Buyer
3858;4747;costly-tackle;Seller;3112;Closed;kindly-freedom;Buyer
3859;2088;serene-monitor;Seller;4999;Active;;
3860;2812;flawless-soup;Seller;2378;Closed;light-lip;Buyer
3861;3146;ripe-patience;Seller;3160;Closed;extra-large-piano;Buyer
3862;2630;extraneous-stick;Seller;1251;Closed;well-groomed-plenty;Buyer
3863;2334;impressionable-bedroom;Seller;3389;Closed;prestigious-request;Buyer
3864;3362;judicious-dare;Seller;2620;Active;;
3865;1103;paltry-surgery;Seller;2544;Closed;worthy-arm;Buyer
3866;5137;periodic-summer;Seller;2150;Active;;
3867;3390;subdued-air;Seller;1788;Active;;
3868;2202;loathsome-soft;Seller;2666;Closed;steep-swim;Buyer
3869;1685;everlasting-historian;Seller;536;Closed;scarce-pen;Buyer
3870;5922;weekly-percentage;Seller;3084;Closed;rotating-vehicle;Buyer
3871;3661;scented-witness;Seller;2695;Closed;delayed-target;Buyer
3872;2695;periodic-summer;Seller;3490;Closed;sudden-count;Buyer
3873;4585;medium-class;Seller;1630;Closed;dramatic-agreement;Buyer
3874;3271;robust-charity;Seller;1426;Closed;vivid-savings;Buyer
3875;2545;jaded-car;Seller;3363;Closed;esteemed-teacher;Buyer
3876;377;superficial-extreme;Seller;4022;Closed;substantial-collar;Buyer
3877;3616;hard-to-find-boyfriend;Seller;986;Closed;delayed-target;Buyer
3878;2001;ruddy-tie;Seller;568;Active;;
3879;1239;weighty-shame;Seller;3054;Closed;pointed-delivery;Buyer
3880;2839;judicious-dare;Seller;3621;Closed;reliable-army;Buyer
3881;3000;multicolored-performance;Seller;5560;Closed;positive-phase;Buyer
3882;2769;whole-initial;Seller;4767;Closed;magnificent-bone;Buyer
3883;488;big-hearted-king;Seller;3275;Closed;rundown-intention;Buyer
3884;3737;fluffy-pizza;Seller;2569;Active;;
3885;3887;disguised-wonder;Seller;2927;Closed;woozy-role;Buyer
3886;4553;loyal-apple;Seller;3597;Active;;
3887;1958;flawless-soup;Seller;2825;Closed;substantial-trash;Buyer
3888;5000;ripe-patience;Seller;4256;Closed;practical-character;Buyer
3889;579;expensive-funeral;Seller;2504;Closed;thirsty-serve;Buyer
3890;1828;whole-initial;Seller;4408;Closed;weird-press;Buyer
3891;28;cool-formal;Seller;4286;Closed;envious-east;Buyer
3892;3681;embellished-repeat;Seller;1552;Closed;mundane-song;Buyer
3893;1160;costly-scene;Seller;2412;Closed;insubstantial-analyst;Buyer
3894;2044;grumpy-secret;Seller;998;Active;;
3895;898;intrepid-candidate;Seller;4153;Closed;rewarding-habit;Buyer
3896;4084;spectacular-diamond;Seller;2314;Closed;motionless-north;Buyer
3897;3722;ultimate-coach;Seller;4310;Closed;animated-wife;Buyer
3898;4503;upset-temperature;Seller;1501;Closed;imaginary-leader;Buyer
3899;1807;phony-idea;Seller;5109;Closed;equatorial-welcome;Buyer
